feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
2491	562	Terpenoids	0.3333333333333333	Monoterpenoids	0.3333333333333333	Iridoids monoterpenoids	0.3333333333333333	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105262116	SVKAKAGCTFQHGA-HXHBHVAVSA-N	InChI=1S/C15H24O9/c1-15(21)8(17)4-6-2-3-22-13(9(6)15)24-14-12(20)11(19)10(18)7(5-16)23-14/h2-3,6-14,16-21H,4-5H2,1H3/t6-,7+,8-,9+,10+,11-,12+,13-,14-,15-/m0/s1	C[C@@]1(O)[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)OC=C[C@H]2C[C@@H]1O	C15H24O9	pos_1_1potassium	348.142032348	Stegioside II	SVKAKAGCTFQHGA	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	http://www.wikidata.org/entity/Q15340921	Angelonia integerrima	5783475.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']	['Angelonieae']	['Angelonia']	['Angelonia integerrima']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']				6	3	7.5	1
2489	556	Fatty acids	0.5	Fatty Acids and Conjugates	0.5	Amino fatty acids	0.5	1.0	0.43478793	ISDB	http://www.wikidata.org/entity/Q27271277	PBLZLIFKVPJDCO-UHFFFAOYSA-N	InChI=1S/C12H25NO2/c13-11-9-7-5-3-1-2-4-6-8-10-12(14)15/h1-11,13H2,(H,14,15)	NCCCCCCCCCCCC(=O)O	C12H25NO2		215.18852904	12-Azaniumyldodecanoate	PBLZLIFKVPJDCO	Fatty acids	Fatty Acids and Conjugates	Amino fatty acids	http://www.wikidata.org/entity/Q131143	Pseudomonas	281374.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Unknown']											0	3	3.2391517162323	1
2487	1066	Terpenoids	1.0	Diterpenoids	0.8	Colensane and Clerodane diterpenoids	0.6	3.0	0.9192844	ISDB	http://www.wikidata.org/entity/Q105203931	OZMQICPXNIVENO-UGDUAMEYSA-N	InChI=1S/C15H22O/c1-8(2)11-6-5-10(4)15-12(16)7-9(3)13(15)14(11)15/h7-8,10-11,13-14H,5-6H2,1-4H3/t10-,11+,13-,14-,15?/m0/s1	CC1=CC(=O)C23[C@@H]([C@@H](C(C)C)CC[C@@H]2C)[C@H]13	C15H22O		218.167065324	Cubebenone	OZMQICPXNIVENO	Terpenoids	Sesquiterpenoids	Cubebane sesquiterpenoids	http://www.wikidata.org/entity/Q2273260	Leptogorgia palma	3678039.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Gorgoniidae']	['Unknown']	['Leptogorgia']	['Leptogorgia palma']		['Eukaryota']	['Metazoa']								2	1	6.177137613296509	1
2481	48	Shikimates and Phenylpropanoids	0.4411764705882353	Phenylpropanoids (C6-C3)	0.4117647058823529	Cinnamic acids and derivatives	0.4117647058823529	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q421964	CWVRJTMFETXNAD-JUHZACGLSA-N	InChI=1S/C16H18O9/c17-9-3-1-8(5-10(9)18)2-4-13(20)25-12-7-16(24,15(22)23)6-11(19)14(12)21/h1-5,11-12,14,17-19,21,24H,6-7H2,(H,22,23)/b4-2+/t11-,12-,14-,16+/m1/s1	O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O	C16H18O9	pos_1_1proton	354.0950821559999	Chlorogenic Acid	CWVRJTMFETXNAD	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q10998	Solanum tuberosum	494835.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']	9	3	10.5	1
2476	124	Fatty acids	0.3333333333333333	Fatty amides	0.25925925925925924	Primary amides	0.25925925925925924	7.0	0.325472	ISDB	http://www.wikidata.org/entity/Q105117243	IPGLKLMWYXMYAB-HNYVXQBRSA-N	InChI=1S/C15H29NO/c1-3-5-7-8-9-11-13-16-14-15(17)12-10-6-4-2/h7-9,11,15-17H,3-6,10,12-14H2,1-2H3/b8-7+,11-9+/t15-/m1/s1	CCC/C=C/C=C/CNC[C@H](O)CCCCC	C15H29NO		239.224914548	Pseudodistamine	IPGLKLMWYXMYAB	Fatty acids	Fatty acyls	Fatty alcohols	http://www.wikidata.org/entity/Q4922575	Pseudodistoma	103241.0	['Eukaryota']	['Metazoa']	['Chordata']	['Ascidiacea']	['Enterogona']	['Pseudodistomidae']	['Unknown']	['Pseudodistoma']	['Unknown']		['Eukaryota']	['Metazoa']								2	1	3.8018879890441895	1
2474	136	Terpenoids	0.6428571428571429	Monoterpenoids	0.5	Iridoids monoterpenoids	0.42857142857142855	5.0	0.70383817	ISDB	http://www.wikidata.org/entity/Q105135355	JUPDJMWLVUWUII-UHFFFAOYSA-N	InChI=1S/C10H8O3/c1-6(11)7-3-2-4-8-9(7)5-13-10(8)12/h2-4H,5H2,1H3	CC(=O)c1cccc2c1COC2=O	C10H8O3		176.047344116	4-acetyl-3H-2-benzofuran-1-one	JUPDJMWLVUWUII	Polyketides	Cyclic polyketides	Phthalide derivatives	http://www.wikidata.org/entity/Q12233097	Salvia xalapensis	7054269.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Mentheae']	['Salvia']	['Salvia xalapensis']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']					5	0	7.81535267829895	1
2473	841	Terpenoids	0.6666666666666666	Phenylpropanoids (C6-C3)	0.6666666666666666	Cinnamic acids and derivatives	0.6666666666666666	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105202952	OXUUEDHJHFWUCB-KPSPPPMPSA-N	InChI=1S/C17H22O7/c1-8-3-4-11-14(24-15(21)17(11,23)7-18)13-9(2)16(22,5-10(8)13)6-12(19)20/h10-11,13-14,18,22-23H,1-7H2,(H,19,20)/t10-,11+,13-,14-,16+,17-/m0/s1	C=C1CC[C@@H]2[C@H](OC(=O)[C@]2(O)CO)[C@H]2C(=C)[C@](O)(CC(=O)O)C[C@@H]12	C17H22O7	pos_1_1sodium	338.136553044	2-[(3R,3aR,6aR,8R,9aR,9bR)-3,8-dihydroxy-3-(hydroxymethyl)-6,9-dimethylidene-2-oxo-4,5,6a,7,9a,9b-hexahydro-3aH-azuleno[4,5-b]furan-8-yl]acetic acid	OXUUEDHJHFWUCB	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	http://www.wikidata.org/entity/Q2068262	Centaurea solstitialis	852752.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']	['Centaurea']	['Centaurea solstitialis']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']			7	1	7.5	1
2473	841	Terpenoids	0.6666666666666666	Phenylpropanoids (C6-C3)	0.6666666666666666	Cinnamic acids and derivatives	0.6666666666666666	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105248985	SANZOWBUBFMKRE-PHTPDJCKSA-N	InChI=1S/C17H22O7/c1-9-6-13(19)16-10(2)17(20)23-15(16)7-12(8-22-11(3)18)4-5-14(9)24-21/h7,13-16,19,21H,1-2,4-6,8H2,3H3/b12-7+/t13-,14+,15-,16+/m0/s1	C=C1C(=O)O[C@H]2/C=C(/COC(C)=O)CC[C@@H](OO)C(=C)C[C@H](O)[C@@H]12	C17H22O7	pos_1_1sodium	338.136553044	[(3aR,4S,7R,10E,11aS)-7-hydroperoxy-4-hydroxy-3,6-dimethylidene-2-oxo-4,5,7,8,9,11a-hexahydro-3aH-cyclodeca[b]furan-10-yl]methyl acetate	SANZOWBUBFMKRE	Terpenoids	Sesquiterpenoids	Germacrane sesquiterpenoids	http://www.wikidata.org/entity/Q15350553	Centaurea paui	662759.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']	['Centaurea']	['Centaurea paui']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']			7	1	7.5	1
2473	841	Terpenoids	0.6666666666666666	Phenylpropanoids (C6-C3)	0.6666666666666666	Cinnamic acids and derivatives	0.6666666666666666	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105223204	QKMLPSOMRMIAPR-RBGAWHCWSA-N	InChI=1S/C29H34O16/c1-12-22(37)23(38)24(39)29(42-12)45-27-25(40)28(41-11-19(35)14-4-6-16(32)18(34)9-14)43-20(10-30)26(27)44-21(36)7-3-13-2-5-15(31)17(33)8-13/h2-9,12,20,22-34,37-40H,10-11H2,1H3/b7-3+/t12-,20+,22-,23+,24+,25+,26+,27+,28+,29-/m0/s1	C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCC(=O)c3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O	C29H34O16	pos_2_2proton2acetonitrile	638.1846850080001	beta-Oxoacteoside	QKMLPSOMRMIAPR	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q11061309	Plantago depressa	1004414.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']	['Plantagineae']	['Plantago']	['Plantago depressa']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']				6	3	7.5	1
2470	71	Terpenoids	0.9464285714285714	Sesquiterpenoids	0.8571428571428571	Guaiane sesquiterpenoids	0.6964285714285714	1.0	0.6603012	ISDB	http://www.wikidata.org/entity/Q105265307	TVHWZFSMYZPWDT-OCCSQVGLSA-N	InChI=1S/C14H16O2/c1-9(2)12-7-13-10(6-14(12)16)4-3-5-11(13)8-15/h3-5,8,12,14,16H,1,6-7H2,2H3/t12-,14+/m1/s1	C=C(C)[C@H]1Cc2c(C=O)cccc2C[C@@H]1O	C14H16O2		216.115029752	(6S,7R)-6-hydroxy-7-prop-1-en-2-yl-5,6,7,8-tetrahydronaphthalene-1-carbaldehyde	TVHWZFSMYZPWDT	Terpenoids	Sesquiterpenoids	Noreudesmane sesquiterpenoids	http://www.wikidata.org/entity/Q4098407	Ligularia przewalskii	619955.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Senecioneae']	['Ligularia']	['Ligularia przewalskii']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']				6	2	9.641204833984375	1
2467	396	Alkaloids	0.4	Ornithine alkaloids	0.4	Polyamines	0.4	2.0	0.39732623	ISDB	http://www.wikidata.org/entity/Q27131117	PFDVWJCSCYDRMZ-AUCPOXKISA-N	InChI=1S/C34H37N3O6/c38-29-13-4-26(5-14-29)10-19-32(41)35-22-1-2-24-37(34(43)21-12-28-8-17-31(40)18-9-28)25-3-23-36-33(42)20-11-27-6-15-30(39)16-7-27/h4-21,38-40H,1-3,22-25H2,(H,35,41)(H,36,42)/b19-10+,20-11+,21-12+	O=C(/C=C/c1ccc(O)cc1)NCCCCN(CCCNC(=O)/C=C/c1ccc(O)cc1)C(=O)/C=C/c1ccc(O)cc1	C34H37N3O6		583.268235904	Tricoumaroyl spermidine	PFDVWJCSCYDRMZ	Alkaloids	Ornithine alkaloids	Polyamines	http://www.wikidata.org/entity/Q15346679	Aphelandra tetragona	490871.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Acanthaceae']	['Unknown']	['Aphelandra']	['Aphelandra tetragona']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']					5	3	8.08930492401123	1
2466	61	Fatty acids	0.3870967741935484	Fatty esters	0.2903225806451613	Fatty acyl carnitines	0.2903225806451613	1.0	0.52580965	ISDB	http://www.wikidata.org/entity/Q105029113	HIYSWASSDOXZLC-MOHJPFBDSA-N	InChI=1S/C25H35N3O/c1-3-4-5-6-7-8-9-10-11-13-20-15-16-21(27-20)18-24-25(29-2)19-23(28-24)22-14-12-17-26-22/h12,14-19,26-27H,3-11,13H2,1-2H3/b24-18-	CCCCCCCCCCCc1ccc(/C=C2\N=C(c3ccc[nH]3)C=C2OC)[nH]1	C25H35N3O		393.27801274	(2Z,5Z)-3-methoxy-5-pyrrol-2-ylidene-2-[(5-undecyl-1H-pyrrol-2-yl)methylidene]pyrrole	HIYSWASSDOXZLC	Alkaloids	Proline alkaloids	Prodigiosins	http://www.wikidata.org/entity/Q306939	Apis cerana	625771.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Apidae']	['Apini']	['Apis']	['Apis cerana']		['Eukaryota']	['Metazoa']								2	0	4.103238582611084	1
2465	94	Terpenoids	0.1875	Flavonoids	0.1875	Disaccharides	0.125	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q26914030	GUBGYTABKSRVRQ-QUYVBRFLSA-N	InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5-,6+,7-,8-,9-,10-,11-,12-/m1/s1	OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O	C12H22O11	pos_2MMg	342.11621152399994	Maltose	GUBGYTABKSRVRQ	Carbohydrates	Saccharides	Disaccharides	http://www.wikidata.org/entity/Q148889	Euphorbia helioscopia	46554.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Euphorbieae']	['Euphorbia']	['Euphorbia helioscopia']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Euphorbieae']	['Euphorbia']	['Euphorbia helioscopia']	9	3	10.5	1
2464	903	Shikimates and Phenylpropanoids	1.0	Tryptophan alkaloids	0.5	Simple indole alkaloids	0.5	3.0	0.55860686	ISDB	http://www.wikidata.org/entity/Q104971410	CWNIQCOMWQROPA-RMPJHFDMSA-N	InChI=1S/C16H20N2O6S/c19-7-11-13(20)14(21)15(22)16(24-11)25-12(18-23)5-8-6-17-10-4-2-1-3-9(8)10/h1-4,6,11,13-17,19-23H,5,7H2/b18-12-/t11-,13-,14+,15-,16-/m1/s1	OC[C@H]1O[C@H](S/C(Cc2c[nH]c3ccccc23)=N\O)[C@H](O)[C@@H](O)[C@@H]1O	C16H20N2O6S		368.10420736		CWNIQCOMWQROPA	Amino acids and Peptides	Amino acid glycosides	Glucosinolates	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']			7	0	9.234427452087402	1
2459	-1							6.0	0.47727424	ISDB	http://www.wikidata.org/entity/Q105235474	RFLNUHYJEZWZIP-UHFFFAOYSA-N	InChI=1S/C9H10O4/c1-2-6(5-10)7-3-8(11)13-9(12)4-7/h2,5,7H,3-4H2,1H3	CC=C(C=O)C1CC(=O)OC(=O)C1	C9H10O4		182.0579088	2-(2,6-Dioxooxan-4-yl)but-2-enal	RFLNUHYJEZWZIP				http://www.wikidata.org/entity/Q2718279	Jasminum grandiflorum	783178.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Oleaceae']	['Jasmineae']	['Jasminum']	['Jasminum grandiflorum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']					5	0	6.909096956253052	1
2458	35	Shikimates and Phenylpropanoids	0.68	Phenolic acids (C6-C1)	0.32	Cinnamic acids and derivatives	0.28	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105264222	SZLIWAKTUJFFNX-HNNXBMFYSA-N	InChI=1S/C17H26O2/c1-14(2)8-7-9-15(3)12-13-19-17(18)16-10-5-4-6-11-16/h4-6,10-11,14-15H,7-9,12-13H2,1-3H3/t15-/m0/s1	CC(C)CCC[C@H](C)CCOC(=O)c1ccccc1	C17H26O2	pos_2_2sodium	262.193280072	[(3S)-3,7-dimethyloctyl] benzoate	SZLIWAKTUJFFNX	Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)	Shikimic acids and derivatives	http://www.wikidata.org/entity/Q161426	Oryza sativa	709894.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Oryzeae']	['Oryza']	['Oryza sativa']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']				6	2	7.0	1
2458	35	Shikimates and Phenylpropanoids	0.68	Phenolic acids (C6-C1)	0.32	Cinnamic acids and derivatives	0.28	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q174937	ZRSNZINYAWTAHE-UHFFFAOYSA-N	InChI=1S/C8H8O2/c1-10-8-4-2-7(6-9)3-5-8/h2-6H,1H3	COc1ccc(C=O)cc1	C8H8O2	pos_1_1proton1ammonium	136.052429496	4-Methoxybenzaldehyde	ZRSNZINYAWTAHE	Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)	Simple phenolic acids	http://www.wikidata.org/entity/Q1330347	Phyllostachys edulis	256629.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Arundinarieae']	['Phyllostachys']	['Phyllostachys edulis']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']				6	2	7.0	1
2458	35	Shikimates and Phenylpropanoids	0.68	Phenolic acids (C6-C1)	0.32	Cinnamic acids and derivatives	0.28	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q1241221	GPSDUZXPYCFOSQ-UHFFFAOYSA-N	InChI=1S/C8H8O2/c1-6-3-2-4-7(5-6)8(9)10/h2-5H,1H3,(H,9,10)	Cc1cccc(C(=O)O)c1	C8H8O2	pos_1_1proton1ammonium	136.052429496	M-Toluic acid	GPSDUZXPYCFOSQ	Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)	Simple phenolic acids	http://www.wikidata.org/entity/Q161098	Triticum aestivum	31926.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Triticeae']	['Triticum']	['Triticum aestivum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']				6	2	7.0	1
2457	357	Alkaloids	0.3	Nicotinic acid alkaloids	0.1	Pyridine alkaloids	0.1	1.0	0.8181021	ISDB	http://www.wikidata.org/entity/Q104923495	BCMOWDMOMYVIPH-OBLRLYFESA-N	InChI=1S/C24H37NO/c1-6-15-16(26)13-22(5)18-8-7-17-20(2,3)19(25)9-10-23(17)14-24(18,23)12-11-21(15,22)4/h6,17-19H,7-14,25H2,1-5H3/b15-6-/t17-,18-,19-,21+,22-,23+,24-/m0/s1	C/C=C1/C(=O)C[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](N)CC[C@@]45C[C@@]35CC[C@]12C	C24H37NO		355.287514804	Cyclobuxophylline O	BCMOWDMOMYVIPH	Alkaloids	Pseudoalkaloids	Steroidal alkaloids	http://www.wikidata.org/entity/Q27344	Buxus sempervirens	1000252.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Buxales']	['Buxaceae']	['Unknown']	['Buxus']	['Buxus sempervirens']		['Eukaryota']									1	1	4.772408485412598	1
2456	74	Amino acids and Peptides	0.21978021978021978	Small peptides	0.21978021978021978	Aminoacids	0.12087912087912088	1.0	0.7907828	ISDB	http://www.wikidata.org/entity/Q27120569	SRXKAYJJGAAOBP-LURJTMIESA-N	InChI=1S/C7H14N2O3/c1-5(10)9-4-2-3-6(8)7(11)12/h6H,2-4,8H2,1H3,(H,9,10)(H,11,12)/t6-/m0/s1	CC(=O)NCCC[C@H](N)C(=O)O	C7H14N2O3		174.100442308	Ndelta-acetyl-L-ornithine	SRXKAYJJGAAOBP	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q42339	Phaseolus vulgaris	825707.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Phaseoleae']	['Phaseolus']	['Phaseolus vulgaris']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	8.66313123703003	1
2455	-1							35.0	0.58074343	ISDB	http://www.wikidata.org/entity/Q105299358	VYTWYRAYFDVDEF-UYHBOPCKSA-N	InChI=1S/C15H22O3/c1-7-4-5-10-8(2)15(17)18-14(10)13-9(3)12(16)6-11(7)13/h8-14,16H,1,4-6H2,2-3H3/t8-,9-,10+,11+,12+,13+,14+/m0/s1	C=C1CC[C@H]2[C@@H](OC(=O)[C@H]2C)[C@@H]2[C@@H](C)[C@H](O)C[C@H]12	C15H22O3		250.156894564	(3S,3aR,6aS,8R,9R,9aS,9bR)-8-hydroxy-3,9-dimethyl-6-methylidene-3,3a,4,5,6a,7,8,9,9a,9b-decahydroazuleno[4,5-b]furan-2-one	VYTWYRAYFDVDEF	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	http://www.wikidata.org/entity/Q1542494	Echinops ritro	643726.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']	['Echinops']	['Echinops ritro']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']			7	0	9.322973728179932	1
2454	-1							1.0	0.5433454	ISDB	http://www.wikidata.org/entity/Q105141807	KJEHWCNZDXNILH-YLUTUWDDSA-N	InChI=1S/C19H20O12/c1-7-17(9(20)2-3-28-7)31-19-16(26)15(25)14(24)12(30-19)6-29-18(27)8-4-10(21)13(23)11(22)5-8/h2-5,12,14-16,19,21-26H,6H2,1H3/t12-,14-,15+,16-,19+/m1/s1	Cc1occc(=O)c1O[C@@H]1O[C@H](COC(=O)c2cc(O)c(O)c(O)c2)[C@@H](O)[C@H](O)[C@H]1O	C19H20O12		440.09547608	[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(2-methyl-4-oxopyran-3-yl)oxyoxan-2-yl]methyl 3,4,5-trihydroxybenzoate	KJEHWCNZDXNILH	Polyketides			http://www.wikidata.org/entity/Q17436758	Polyspora axillaris	281681.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ericales']	['Theaceae']	['Unknown']	['Polyspora']	['Polyspora axillaris']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	6.173381567001343	1
2452	295	Alkaloids	0.8333333333333334	Pseudoalkaloids	0.8333333333333334	Terpenoid alkaloids	0.6666666666666666	1.0	0.8491424	ISDB	http://www.wikidata.org/entity/Q105377649	ZIXNWOVXWUYDLX-IIJHBXAKSA-N	InChI=1S/C22H33NO2/c1-14-12-23-13-16-7-6-15-4-3-5-18(15)22(11-9-19(24)25)20(23)17(14)8-10-21(16,22)2/h5,14-17,20H,3-4,6-13H2,1-2H3,(H,24,25)/t14-,15+,16-,17-,20+,21+,22+/m1/s1	C[C@@H]1CN2C[C@H]3CC[C@@H]4CCC=C4[C@@]4(CCC(=O)O)[C@@H]2[C@@H]1CC[C@@]34C	C22H33NO2		343.251129296	3-[(2S,3S,8S,11S,12S,15R,16S)-12,16-dimethyl-1-azapentacyclo[9.6.1.02,15.03,12.04,8]octadec-4-en-3-yl]propanoic acid	ZIXNWOVXWUYDLX	Alkaloids	Pseudoalkaloids	Terpenoid alkaloids	http://www.wikidata.org/entity/Q15239178	Daphniphyllum calycinum	816930.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Saxifragales']	['Daphniphyllaceae']	['Unknown']	['Daphniphyllum']	['Daphniphyllum calycinum']											0	3	4.896569490432739	1
2446	27	Terpenoids	0.6190476190476191	Monoterpenoids	0.5714285714285714	Iridoids monoterpenoids	0.5714285714285714	5.0	0.24875255	ISDB	http://www.wikidata.org/entity/Q76009675	UXSACQOOWZMGSE-RWORTQBESA-N	InChI=1S/C22H26O12/c23-7-12-14(26)15(27)16(28)21(31-12)33-20-13-11(5-6-30-20)17(18-22(13,8-24)34-18)32-19(29)9-1-3-10(25)4-2-9/h1-6,11-18,20-21,23-28H,7-8H2/t11-,12-,13-,14-,15+,16-,17+,18+,20+,21+,22-/m1/s1	O=C(O[C@H]1[C@@H]2C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2[C@@]2(CO)O[C@@H]12)c1ccc(O)cc1	C22H26O12		482.1424262719999	Catalposide	UXSACQOOWZMGSE	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	http://www.wikidata.org/entity/Q158319	Veronica hederifolia	502001.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']	['Veroniceae']	['Veronica']	['Veronica hederifolia']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']	['Veroniceae']	['Veronica']	['Veronica hederifolia']	9	3	11.495010197162628	1
